1143;264
1143;265
1144;265
1144;267
1145;267
1144;266
1142;266
1140;266
1137;263
1130;261
1126;258
1121;255
1116;253
1110;251
1098;247
1090;247
1082;247
1073;248
1057;249
1048;252
1040;255
1032;260
1025;268
1019;275
1014;281
1010;289
1006;296
1004;301
1005;312
1006;318
1009;324
1014;331
1020;337
1028;343
1037;348
1045;351
1061;358
1069;361
1077;364
1085;365
1093;365
1101;365
1108;362
1115;360
1122;359
1134;352
1139;347
1143;343
1145;340
1147;334
1147;331
1146;325
1145;320
1143;316
1142;313
1141;308
1139;305
1138;302
1137;300
1136;294
1137;293
1137;295
1138;296
1140;301
1142;307
1142;312
1142;323
1142;330
1142;335
1142;344
1142;359
1141;368
1140;379
1140;388
1139;408
1139;417
1137;431
1137;440
1136;451
1136;462
1134;472
1134;481
1130;500
1130;508
1128;515
1128;521
1128;526
1128;532
1128;534
1128;535
1128;537
1127;537
1126;538
1125;538
1125;539
1123;538
1123;537
1122;537
1121;537
1118;537
1110;537
1107;538
1104;550
