1427;371
1425;370
1420;367
1416;367
1412;365
1406;365
1400;364
1379;363
1368;366
1342;375
1323;392
1316;399
1309;409
1302;419
1305;467
1311;477
1330;489
1341;491
1377;482
1389;475
1398;469
1406;460
1413;452
1418;443
1421;437
1424;430
1425;424
1426;419
1426;414
1425;411
1425;409
1424;409
1423;408
1424;410
1426;415
1428;422
1428;433
1431;445
1430;459
1431;473
1430;489
1427;507
1424;526
1419;546
1416;566
1412;585
1412;601
1406;621
1402;638
1396;652
1388;664
1381;674
1365;686
1354;693
1341;699
1314;698
1297;694
1281;689
1270;676
1261;671
1261;666
