1255;444
1255;445
1253;446
1252;446
1250;448
1249;449
1248;452
1247;457
1244;461
1243;468
1239;477
1236;486
1235;497
1234;510
1231;526
1230;538
1232;551
1235;566
1237;581
1234;617
1240;627
1250;630
1257;637
1263;643
1264;647
1268;649
1269;648
1354;573
1363;556
1371;538
1379;519
1385;480
1386;462
1387;444
1384;411
1380;395
1377;379
1373;368
1366;356
1360;348
1353;342
1346;339
1340;339
1332;340
1324;345
1314;351
1306;363
1289;394
1283;409
1272;429
1264;445
1256;462
1252;475
1248;486
1246;492
1244;497
