1409;450
1410;450
1409;450
1408;449
1408;450
1407;450
1408;450
1395;489
1393;490
1393;484
1391;484
1390;487
1389;488
1389;495
1389;501
1380;546
1380;554
1380;565
1383;592
1386;604
1390;614
1400;618
1405;627
1421;641
1427;648
1435;653
1444;656
1451;656
1460;654
1468;650
1478;643
1486;635
1497;625
1504;614
1511;601
1517;587
1524;572
1532;551
1536;536
1539;520
1544;493
1547;469
1546;451
1546;430
1545;414
1543;399
1538;384
1523;361
1513;354
1504;349
1495;348
1485;347
1477;350
1468;357
1461;366
1454;375
1447;387
1439;398
1431;409
1423;421
1416;433
1409;446
1398;470
1393;480
1389;489
1384;501
1371;539
1370;544
1371;549
