1309;322
1309;323
1309;322
1308;322
1308;320
1307;322
1306;323
1304;324
1302;330
1299;341
1295;353
1293;366
1292;380
1292;394
1290;408
1289;421
1286;452
1287;467
1288;481
1290;492
1295;503
1300;510
1306;516
1322;520
1344;509
1355;500
1366;489
1373;478
1380;467
1388;454
1395;440
1400;428
1404;414
1406;401
1408;386
1409;354
1407;338
1404;324
1403;309
1399;297
1390;272
1382;263
1375;256
1368;251
1359;249
1351;249
1341;248
1336;253
1330;262
1327;269
1323;279
1319;292
1314;302
1310;313
1302;330
1295;342
1281;360
1276;369
1273;375
