1308;400
1308;399
1309;398
1310;400
1308;398
1308;397
1307;398
1305;400
1302;401
1299;405
1295;411
1290;420
1283;429
1279;440
1267;468
1258;486
1249;497
1232;519
1224;532
1217;541
1212;547
1209;553
1207;558
1211;558
1214;560
1219;563
1227;566
1237;568
1248;571
1261;571
1286;570
1308;569
1315;567
1321;566
1326;565
1330;563
1331;564
1333;566
1333;570
1331;578
1329;587
1329;597
1328;611
1327;626
1322;646
1318;665
1314;683
1311;701
1305;718
1305;741
1306;747
1304;751
1301;751
1297;750
1289;752
1290;746
