1165;204
1166;202
1166;203
1167;202
1166;203
1167;203
1166;203
1165;203
1164;203
1163;203
1164;204
1164;203
1162;203
1160;203
1156;204
1151;206
1142;213
1135;221
1127;225
1118;235
1109;246
1099;259
1087;272
1076;288
1066;299
1057;311
1047;331
1038;343
1031;345
1018;365
1012;379
1006;381
1001;390
998;397
995;405
993;407
994;409
996;410
999;413
1005;415
1023;419
1035;426
1049;427
1063;428
1078;429
1093;432
1109;435
1124;435
1150;436
1160;435
1168;433
1173;431
1177;425
1179;422
1182;420
1182;415
1180;414
1177;414
1173;410
1168;409
1162;406
1158;404
1152;405
1150;404
1146;406
1145;409
1144;415
1141;435
1138;447
1134;461
1129;476
1125;495
1121;506
1118;526
1115;540
1113;548
1112;552
1111;555
1109;554
1109;553
1108;551
1107;550
1107;549
1109;549
1110;549
1112;548
1113;547
1114;546
1115;546
1115;544
1115;543
1114;543
1114;542
1114;541
1114;539
1113;537
1113;536
1112;535
1111;535
1112;534
1114;534
1115;533
1116;533
1116;532
1117;532
1116;532
1118;532
1118;531
1119;531
1119;530
1119;529
1119;528
1118;530
1119;528
1118;529
1118;528
1119;528
1119;527
1119;528
1119;527
1119;525
1120;525
1121;524
1121;523
1121;524
1121;523
1122;522
1122;521
1122;520
1122;519
1123;518
1122;520
1122;519
1122;520
1122;518
1123;517
1122;517
1122;516
1122;517
1122;516
1121;516
1122;515
1123;514
1122;512
1125;504
1126;505
1127;502
