1334;194
1334;193
1335;191
1335;192
1335;193
1335;192
1335;193
1336;193
1335;196
1336;201
1335;207
1335;215
1335;226
1335;238
1336;252
1338;280
1340;293
1340;307
1340;320
1340;333
1338;347
1337;360
1337;374
1337;387
1337;401
1337;414
1337;428
1336;441
1334;452
1333;461
1331;469
1331;473
1331;476
1329;477
1328;477
1327;477
1328;477
1328;478
1330;478
1332;478
1335;478
1338;477
1341;477
1347;478
1355;478
1362;479
1371;478
1380;477
1390;477
1401;476
1413;475
1424;474
1436;473
1448;471
1460;470
1473;469
1485;467
1508;462
1518;459
1525;456
1543;451
1551;449
1558;448
1563;448
1570;448
1575;448
1579;450
1583;451
1586;452
1587;453
1588;455
1588;457
1587;460
1584;466
1581;473
1578;480
1571;490
1565;502
1560;513
1549;541
1543;555
1533;570
1529;583
1523;598
1517;613
1512;627
1506;640
1502;654
1496;666
1491;677
1485;688
1481;698
1461;702
1452;708
1451;714
1443;718
1443;722
1440;726
1440;731
1437;734
1434;738
1431;741
1431;744
1431;746
1428;748
1427;749
1424;750
1425;751
1423;751
1424;751
1422;750
1421;750
1421;749
1441;754
1442;753
1441;752
1441;750
1423;741
1420;739
1419;737
1420;735
1421;734
1422;733
1422;732
1423;731
1426;731
1428;731
1427;730
1430;731
1431;731
1436;732
1437;732
1438;731
1439;731
1441;730
1444;730
