1399;122
1399;120
1398;120
1398;121
1397;122
1395;124
1392;126
1388;130
1383;136
1376;146
1367;161
1356;176
1348;190
1339;206
1329;222
1322;237
1315;257
1308;273
1301;288
1295;301
1288;318
1282;333
1276;351
1270;367
1265;386
1260;398
1255;409
1252;421
1249;431
1248;436
1246;442
1246;447
1247;450
1250;451
1254;453
1259;451
1264;452
1270;452
1277;454
1284;457
1294;457
1302;460
1312;459
1322;458
1331;458
1341;457
1349;458
1358;458
1367;455
1375;452
1383;449
1390;445
1397;438
1404;432
1409;424
1414;415
1418;406
1421;399
1423;391
1428;385
1430;381
1434;377
1437;374
1439;373
1441;371
1443;369
1443;370
1442;373
1436;388
1431;398
1425;413
1418;430
1410;448
1404;469
1396;486
1384;519
1379;532
1375;544
1369;555
1365;565
1360;575
1356;585
1351;593
1349;600
1346;606
1346;612
1345;616
1343;620
1341;623
1340;626
1338;629
1336;632
1335;632
1334;632
1335;630
1337;629
1343;628
1346;626
1347;625
