1202;305
1202;304
1203;303
1203;302
1202;302
1203;303
1203;302
1202;302
1203;303
1203;302
1204;302
1205;302
1208;301
1211;298
1219;292
1224;286
1230;283
1236;277
1242;271
1251;268
1256;261
1269;247
1276;241
1283;232
1290;226
1296;216
1303;208
1309;202
1313;196
1317;191
1319;187
1320;183
1321;179
1321;177
1321;174
1322;173
1322;172
1321;172
1321;173
1320;176
1320;186
1320;193
1320;199
1319;211
1319;222
1318;235
1318;248
1318;260
1318;275
1317;290
1315;307
1314;322
1313;336
1312;351
1311;364
1309;377
1309;391
1309;405
1308;420
1309;429
1310;440
1310;450
1311;465
1311;477
1311;486
1311;494
1310;502
1309;508
1309;513
1309;516
1309;518
1308;521
1309;520
1309;521
1309;523
1310;522
1310;523
1312;522
1311;524
1312;527
1315;528
1317;529
1320;531
1323;531
