1308;365
1307;365
1308;366
1309;365
1310;364
1309;364
1310;363
1307;364
1309;363
1308;363
1307;364
1307;363
1307;362
1306;362
1307;362
1306;362
1307;361
1307;360
1308;360
1306;360
1307;360
1305;360
1304;361
1303;361
1304;361
1303;361
1304;361
1303;362
1302;363
1304;363
1303;363
1304;364
1304;363
1305;363
1306;363
1307;362
1312;358
1312;357
1312;356
1314;353
1318;347
1321;342
1323;338
1327;330
1330;324
1340;309
1342;303
1352;291
1358;285
1363;280
1372;273
1377;270
1385;263
1392;259
1397;254
1401;252
1405;248
1411;244
1415;241
1420;236
1423;232
1427;227
1429;223
1432;219
1434;214
1436;211
1437;208
1437;206
1438;205
1438;206
1438;207
1438;208
1439;210
1440;212
1440;215
1442;219
1443;226
1446;233
1448;242
1451;252
1454;262
1457;273
1459;283
1461;295
1463;307
1463;319
1462;331
1463;357
1463;370
1463;384
1463;396
1462;408
1462;419
1464;431
1464;442
1464;462
1461;473
1459;483
1456;493
1454;502
1455;511
1452;520
1452;530
1451;539
1449;548
1449;556
1450;564
1449;574
1449;582
1452;592
1455;600
1454;608
1455;616
1454;623
1453;629
1454;635
1454;640
1454;645
1456;649
1458;653
1459;656
1459;659
1459;661
1459;663
1459;666
1459;669
1460;671
1463;672
1464;671
1461;671
1455;671
1448;669
