1287;288
1286;290
1286;289
1286;290
1286;289
1286;288
1286;289
1286;288
1286;289
1286;288
1287;287
1289;288
1293;287
1297;288
1302;283
1309;281
1316;276
1323;268
1331;260
1340;254
1348;245
1358;239
1369;227
1377;219
1386;207
1394;199
1400;192
1406;184
1412;177
1418;168
1423;160
1426;154
1428;147
1429;140
1429;139
1427;140
1425;139
1423;142
1421;148
1418;157
1416;169
1413;183
1410;194
1408;213
1408;229
1408;245
1408;259
1408;275
1406;293
1405;316
1403;327
1400;342
1398;356
1398;371
1397;386
1395;399
1393;412
1390;422
1389;433
1388;441
1388;449
1389;456
1390;462
1391;468
1390;475
1389;480
1388;485
1389;490
1390;494
1390;498
1390;502
1389;506
1387;509
1387;512
1386;516
1385;520
1384;523
1383;528
1381;530
1377;534
1376;536
1377;534
