1099;349
1099;347
1098;347
1098;348
1098;347
1097;347
1097;348
1098;348
1097;348
1098;347
1097;348
1097;347
1096;347
1096;348
1096;346
1097;345
1097;343
1097;339
1103;327
1107;320
1114;313
1122;303
1130;300
1150;293
1160;293
1171;296
1183;300
1202;316
1208;325
1211;338
1211;353
1200;381
1191;391
1181;402
1168;409
1146;417
1137;419
1133;419
1132;420
1142;413
1152;409
1164;404
1186;401
1196;402
1205;402
1215;417
1217;427
1218;439
1213;470
1206;487
1196;505
1185;519
1159;544
1145;550
1132;554
1122;551
1106;542
1103;533
1102;526
1101;518
1102;509
1101;505
1101;502
1101;498
1101;494
1100;493
1099;493
