1363;291
1363;290
1362;289
1361;287
1362;286
1362;285
1362;284
1362;282
1361;280
1363;277
1365;271
1370;255
1386;229
1396;218
1407;209
1418;203
1430;199
1441;200
1450;208
1457;220
1466;235
1475;252
1479;271
1484;290
1485;310
1480;346
1467;377
1458;390
1452;399
1444;406
1440;413
1441;418
1443;419
1448;419
1458;421
1467;421
1477;425
1489;431
1510;448
1520;457
1525;468
1529;483
1520;510
1509;533
1509;543
1506;556
1499;570
1490;584
1480;594
1466;603
1448;611
1425;616
1407;615
1389;612
1371;605
1326;602
