1001;191
1002;191
1001;192
1000;192
1000;191
999;191
999;194
1000;193
999;193
999;191
999;192
1001;192
1003;190
1007;186
1010;185
1014;181
1019;179
1025;176
1033;169
1042;165
1061;158
1071;157
1081;155
1092;155
1103;158
1114;166
1125;166
1135;173
1144;181
1151;190
1156;197
1157;208
1153;234
1147;246
1140;258
1132;270
1120;280
1108;295
1096;309
1086;320
1075;331
1067;338
1059;345
1054;349
1051;351
1057;353
1061;354
1067;353
1074;353
1082;351
1091;350
1099;349
1115;352
1122;355
1128;359
1131;369
1133;377
1136;382
1136;393
1132;417
1129;429
1124;442
1115;455
1107;469
1098;481
1084;494
1075;508
1063;518
1052;526
1041;534
1030;538
1019;540
1010;536
1002;529
994;526
989;518
984;513
975;504
972;493
971;489
969;483
968;480
968;473
969;470
969;468
969;466
968;466
966;466
966;463
965;464
967;463
964;466
960;470
