1287;319
1288;319
1289;319
1288;319
1289;318
1289;319
1289;318
1289;317
1289;316
1289;315
1290;315
1290;313
1292;309
1295;302
1297;297
1300;292
1303;286
1307;280
1312;274
1317;266
1326;261
1334;253
1343;242
1355;231
1380;218
1395;213
1411;205
1427;200
1441;199
1457;198
1471;199
1486;202
1500;211
1515;222
1539;249
1546;268
1551;283
1555;301
1557;318
1558;335
1557;352
1555;367
1550;383
1545;397
1539;409
1518;437
1509;448
1499;458
1490;468
1480;479
1473;488
1464;499
1457;509
1449;517
1443;524
1436;531
1432;539
1424;546
1416;556
1408;565
1400;575
1388;587
1380;598
1370;609
1363;621
1360;629
1358;637
1352;645
1348;651
1346;655
1342;662
1343;664
1341;668
1338;671
1335;673
1334;674
1330;675
1338;674
1341;673
1349;671
1355;669
1369;666
1372;667
1392;667
1398;668
1435;668
1442;669
1453;669
1459;669
1471;668
1483;668
1501;667
1511;668
1518;668
1526;669
1533;670
1542;669
1548;669
1554;667
1560;666
1565;666
1570;666
1575;665
1578;666
1581;665
1584;666
1586;666
1589;665
1593;665
1595;664
1599;664
1602;663
1605;664
1608;664
1612;666
1614;666
1617;666
1620;666
1624;665
1627;665
1629;664
1630;664
1627;663
1622;663
1617;664
