1353;381
1352;379
1353;376
1354;373
1358;368
1362;361
1370;346
1380;339
1390;330
1402;322
1414;317
1428;313
1443;308
1458;309
1472;311
1483;319
1494;330
1502;343
1506;358
1510;373
1507;401
1494;427
1483;443
1474;455
1466;468
1456;478
1442;490
1424;503
1406;515
1390;528
1373;536
1358;543
1345;548
1334;554
1322;559
1314;561
1306;563
1300;565
1299;567
1297;565
1299;567
1304;566
1308;568
1317;571
1324;575
1334;579
1358;588
1375;589
1383;602
1395;607
1406;611
1446;592
1457;594
1469;594
1480;591
1486;592
1486;595
1479;599
1471;598
