1230;404
1228;403
1227;404
1227;403
1226;403
1224;403
1223;402
1220;397
1220;393
1221;389
1224;380
1228;371
1235;363
1243;352
1252;347
1274;336
1286;335
1298;335
1310;339
1323;345
1347;360
1358;372
1372;397
1375;414
1376;449
1374;467
1368;490
1362;506
1355;523
1341;554
1328;574
1317;590
1301;608
1279;630
1269;638
1257;646
1214;663
1195;666
1176;667
1165;664
1156;657
1153;647
1155;627
1173;617
1186;614
1195;614
1210;613
1223;615
1233;628
1245;634
1258;641
1273;646
1288;657
1301;667
1313;677
1323;686
1341;688
1361;686
1381;681
1415;669
1452;643
1458;631
1457;618
1450;606
1441;596
