1229;224
1229;225
1230;224
1230;225
1229;224
1228;224
1228;225
1228;222
1228;221
1228;222
1226;221
1223;222
1214;223
1210;219
1204;224
1191;227
1184;229
1177;234
1163;240
1156;246
1149;253
1144;260
1133;275
1130;286
1125;299
1124;310
1121;335
1120;349
1120;361
1122;387
1125;396
1128;406
1137;424
1143;431
1149;437
1156;442
1170;451
1180;448
1194;448
1201;445
1206;443
1218;435
1223;427
1227;420
1229;408
1230;400
1229;392
1229;383
1225;365
1222;356
1219;348
1214;343
1205;328
1199;321
1192;316
1179;304
1173;301
1167;300
1160;299
1149;303
1144;304
1141;304
1137;307
1134;316
1133;320
1133;325
1132;331
1132;332
1132;333
1132;335
