1097;208
1098;209
1097;209
1097;208
1098;208
1097;209
1098;209
1098;208
1098;209
1099;209
1098;209
1098;208
1098;205
1097;206
1096;204
1095;203
1093;201
1090;200
1087;198
1084;196
1081;193
1077;191
1073;188
1069;188
1064;188
1059;187
1054;187
1048;188
1044;189
1039;193
1033;195
1029;197
1023;202
1017;208
1013;212
1007;218
1001;222
996;228
991;234
986;241
981;248
976;257
969;268
967;272
956;297
951;306
947;319
943;330
939;337
921;377
931;375
940;384
934;400
936;409
931;422
928;438
931;446
931;459
934;469
935;481
939;490
944;499
948;505
952;510
956;514
962;521
966;526
971;529
977;532
982;536
990;542
998;547
1006;551
1020;551
1025;553
1032;554
1037;555
1043;554
1050;553
1057;551
1064;547
1071;541
1073;537
1079;525
1082;518
1085;510
1087;502
1089;494
1091;485
1093;477
1094;468
1096;460
1096;451
1096;444
1097;436
1096;428
1095;422
1093;414
1089;409
1086;406
1081;402
1075;399
1070;397
1064;394
1057;392
1051;387
1046;383
1039;381
1033;380
1027;377
1021;378
1014;378
1010;375
1006;373
1000;373
997;372
995;372
992;374
989;381
986;387
985;391
982;392
