1151;228
1146;233
1140;238
1138;239
1136;237
1135;236
1134;237
1134;236
1136;234
1137;235
1139;233
1140;233
1140;234
1141;235
1141;234
1142;233
1141;232
1136;228
1133;227
1129;224
1116;228
1110;231
1100;237
1090;246
1065;276
1053;296
1040;317
1018;359
1010;378
1002;405
1002;420
1007;462
1015;478
1025;492
1039;509
1065;527
1080;532
1096;533
1126;529
1138;525
1150;517
1167;498
1171;487
1172;475
1172;462
1170;451
1159;427
1149;420
1143;405
1118;393
1104;388
1090;382
1078;379
1054;377
1046;379
1041;383
1043;394
1048;395
