1087;276
1088;275
1089;275
1088;275
1087;273
1086;273
1084;274
1083;276
1077;277
1074;278
1069;281
1065;281
1060;282
1055;285
1049;291
1043;296
1037;301
1030;307
1024;315
1011;332
1006;341
1000;350
996;363
991;371
987;380
982;394
975;412
974;424
973;447
973;456
973;467
975;476
977;482
980;491
983;499
986;508
992;518
997;526
1003;531
1016;538
1022;542
1028;545
1034;547
1041;550
1049;552
1055;553
1062;552
1068;554
1075;554
1081;554
1087;554
1098;550
1103;548
1110;546
1117;543
1121;540
1124;536
1127;533
1129;528
1129;524
1129;514
1128;508
1127;501
1123;489
1121;484
1120;478
1117;472
1114;467
1111;463
1105;450
1101;447
1096;442
1092;438
1085;434
1080;431
1067;423
1061;420
1048;418
1042;416
1033;416
1029;416
1026;419
1023;419
1022;422
1019;422
1018;425
1016;425
1014;428
1013;430
1012;430
1011;430
1010;431
1009;432
1008;433
1007;434
1006;434
1002;439
1002;443
1002;448
