1119;198
1119;199
1118;198
1118;199
1118;198
1118;199
1118;198
1117;198
1118;198
1119;198
1120;200
1122;198
1129;198
1133;198
1139;201
1153;197
1161;198
1170;198
1189;199
1200;197
1224;194
1238;193
1250;192
1273;186
1284;186
1303;183
1311;183
1318;179
1327;178
1328;181
1330;180
1324;188
1319;195
1313;203
1296;224
1287;234
1277;249
1257;276
1246;292
1234;303
1209;333
1197;346
1186;360
1173;372
1151;399
1140;413
1130;423
1122;435
1109;447
1105;454
1102;456
1097;463
1097;462
1095;466
1094;466
1094;470
1094;472
1092;474
1090;474
1089;476
