1000;299
998;302
995;304
993;307
991;307
990;309
989;309
988;309
987;309
987;308
988;308
991;308
993;308
997;308
999;306
1007;304
1012;304
1018;304
1024;304
1029;303
1035;302
1042;302
1048;302
1055;302
1068;302
1074;300
1081;300
1088;300
1093;300
1099;300
1111;300
1117;301
1122;303
1131;303
1133;304
1135;304
1137;304
1138;306
1140;310
1141;311
1142;314
1142;318
1141;323
1139;330
1137;338
1134;349
1128;374
1124;387
1120;398
1117;408
1114;424
1107;442
1104;453
1100;462
1096;472
1093;482
1089;491
1086;500
1085;506
1082;517
1079;528
1078;533
1078;536
1077;539
1077;542
1076;545
1074;551
1074;553
1073;554
1072;555
1070;555
1069;555
1068;554
1064;552
1063;552
1060;551
1057;554
1054;568
1052;574
