1348;237
1347;237
1347;238
1346;237
1346;236
1347;236
1348;236
1350;235
1353;237
1358;238
1364;237
1373;239
1383;239
1394;240
1408;238
1423;237
1440;234
1459;228
1478;225
1496;224
1514;220
1530;219
1544;216
1558;213
1570;210
1581;209
1591;204
1598;203
1603;199
1606;199
1608;202
1611;203
1612;206
1613;209
1613;211
1612;215
1610;218
1609;225
1604;235
1599;247
1585;281
1578;299
1570;317
1561;339
1553;360
1543;382
1524;409
1516;430
1508;452
1495;481
1446;543
1459;541
1461;551
1422;605
1422;610
1427;617
1422;621
1410;630
1411;631
1406;640
1412;640
1408;646
1408;647
1410;641
1404;646
1402;648
1400;649
1409;643
1419;641
1403;650
1405;648
1402;650
1403;648
1402;646
1398;652
1399;652
1394;653
1391;654
1388;654
1386;654
1387;653
