1230;407
1230;406
1229;407
1229;406
1229;407
1230;406
1230;407
1233;407
1238;408
1245;411
1254;413
1265;415
1277;416
1288;418
1301;417
1312;414
1324;417
1335;415
1352;419
1359;417
1364;416
1371;415
1376;415
1379;416
1383;416
1387;418
1390;418
1394;418
1396;421
1398;422
1400;424
1399;426
1397;427
1395;430
1392;434
1387;440
1382;447
1376;457
1364;476
1357;489
1349;506
1342;521
1334;539
1328;556
1321;578
1314;598
1308;615
1300;633
1293;652
1285;669
1278;685
1268;703
1263;714
1255;728
1252;734
1251;739
