1386;372
1386;371
1385;370
1384;369
1381;367
1376;367
1368;366
1358;367
1346;371
1335;370
1314;377
1304;379
1295;384
1281;399
1275;424
1275;438
1279;454
1287;468
1297;481
1308;497
1321;508
1334;521
1350;530
1364;539
1380;549
1403;576
1412;590
1421;606
1426;621
1424;644
1422;681
1408;710
1395;719
1378;728
1350;736
1333;734
1314;725
1295;712
1279;697
1262;655
1263;624
1261;611
1264;593
1268;582
1277;569
1302;547
1317;536
1334;525
1350;513
1363;506
1377;495
1389;473
1394;448
1393;432
1378;403
1364;386
1347;383
1328;395
