1046;254
1046;253
1045;253
1045;254
1043;253
1042;253
1038;251
1035;249
1027;247
1022;247
1017;245
1012;245
1006;245
1000;249
988;254
982;257
976;263
970;267
966;275
962;281
957;293
955;297
956;301
958;308
961;315
965;320
970;328
976;334
991;345
999;349
1006;352
1015;357
1023;360
1041;369
1051;374
1060;379
1068;383
1077;388
1084;394
1090;399
1104;411
1110;418
1116;426
1121;433
1124;444
1128;465
1129;476
1125;500
1121;512
1117;523
1110;537
1105;546
1098;560
1090;571
1083;580
1074;589
1063;597
1052;603
1042;606
1021;604
1011;600
1002;593
994;587
986;580
980;572
974;564
965;543
963;534
962;527
961;515
961;507
960;498
961;489
962;480
963;473
967;459
970;452
975;446
979;438
984;433
989;427
994;424
999;421
1009;415
1013;413
1022;406
1026;402
1030;399
1033;396
1041;390
1044;387
1048;383
1050;380
1052;375
1053;370
1052;362
1051;357
1049;352
1048;348
1046;343
1041;333
1039;328
1037;325
1035;322
1031;316
1028;312
1027;309
1025;308
1023;305
1022;303
1020;303
1019;300
1017;297
1017;296
1017;293
1017;292
