1229;391
1226;389
1226;388
1225;388
1223;386
1221;385
1218;383
1214;382
1208;379
1201;378
1192;379
1184;379
1176;379
1169;379
1163;382
1157;384
1151;387
1148;390
1142;392
1134;406
1132;416
1131;426
1133;434
1135;446
1140;456
1147;468
1154;478
1165;489
1173;502
1182;512
1196;523
1208;533
1220;547
1232;557
1243;569
1252;579
1257;593
1262;604
1263;616
1263;630
1258;656
1253;666
1245;680
1229;690
1213;698
1195;703
1176;705
1160;705
1145;702
1133;696
1122;689
1110;679
1101;666
1098;654
1096;637
1096;622
1096;612
1101;598
1107;581
1116;567
1126;553
1139;544
1153;535
1209;507
1222;502
1234;492
1242;482
1248;472
1252;462
1248;457
1245;444
1241;424
1234;412
1221;405
1206;397
1190;395
1160;393
