1503;187
1502;188
1503;188
1503;187
1502;187
1501;186
1500;186
1499;186
1498;186
1497;186
1495;186
1493;185
1491;185
1488;183
1484;183
1479;185
1474;187
1467;187
1459;188
1453;189
1445;190
1439;191
1434;193
1430;194
1426;197
1423;199
1419;202
1416;205
1414;211
1411;217
1410;223
1408;231
1406;236
1405;244
1404;253
1405;262
1407;271
1409;280
1412;288
1416;295
1421;302
1426;309
1433;314
1439;321
1447;329
1455;336
1465;344
1474;353
1477;372
1485;379
1492;387
1499;393
1515;390
1519;400
1530;405
1540;409
1550;414
1560;419
1570;425
1579;430
1588;436
1596;442
1602;450
1607;457
1610;467
1614;475
1619;493
1620;503
1622;510
1620;520
1618;528
1618;536
1616;544
1614;550
1611;557
1608;563
1605;568
1595;574
1588;578
1581;582
1572;586
1564;588
1554;592
1548;593
1539;594
1534;594
1518;596
1513;593
1506;592
1499;590
1493;587
1483;584
1475;580
1470;575
1462;569
1456;563
1450;557
1446;551
1443;544
1439;538
1440;530
1441;522
1441;514
1443;504
1447;495
1449;488
1453;480
1456;473
1460;465
1464;457
1468;451
1477;440
1485;430
1493;419
1502;409
1510;399
1510;394
1515;386
1522;376
1529;366
1531;359
1536;351
1540;342
1548;331
1552;322
1554;317
1556;309
1566;293
1570;280
1569;274
1568;268
1567;262
1565;258
1563;254
1560;248
1557;244
1553;241
1551;236
1546;233
1542;231
1539;228
1535;226
1532;224
1530;223
1529;223
1526;223
1524;221
1521;221
1518;220
1515;218
1512;218
1509;216
1506;213
1502;216
1493;226
1489;229
1486;231
