1547;367
1547;366
1548;366
1548;365
1546;365
1545;365
1541;366
1536;366
1527;367
1517;364
1506;365
1495;364
1472;364
1463;365
1455;364
1448;363
1443;359
1439;356
1436;353
1434;354
1432;355
1430;355
1430;356
1430;360
1430;366
1430;373
1428;381
1428;390
1427;400
1424;413
1420;427
1418;441
1418;452
1417;469
1416;472
1414;477
1412;480
1411;485
1414;484
1415;485
1420;486
1425;488
1431;491
1440;496
1451;498
1465;503
1481;510
1495;517
1512;519
1529;524
1544;533
1558;545
1569;555
1578;567
1582;601
1580;617
1575;631
1559;654
1550;665
1537;675
1519;684
1503;688
1487;686
1470;683
1459;677
1444;677
1432;679
1431;679
