1035;465
1036;465
1036;463
1037;463
1038;462
1037;463
1037;462
1035;463
1035;464
1034;463
1032;465
1032;469
1031;468
1031;470
1030;474
1029;477
1030;482
1031;488
1032;501
1037;508
1043;519
1049;531
1058;544
1067;555
1081;552
1091;556
1106;546
1118;542
1129;533
1141;525
1162;506
1170;494
1175;482
1177;468
1177;455
1174;440
1169;424
1162;408
1152;397
1131;373
1118;365
1106;361
1094;357
1083;355
1072;355
1065;353
1060;352
1056;349
1055;348
1056;343
1058;338
1060;331
1065;318
1070;305
1075;289
1079;273
1081;256
1082;232
1081;221
1082;214
1082;207
1082;206
1085;205
1088;205
1093;211
1103;212
1116;216
1132;220
1148;226
1163;225
1174;226
1181;226
1184;229
1183;229
1181;221
1180;216
1178;213
1174;211
1171;209
1168;210
1165;211
1160;220
