1439;452
1439;451
1438;451
1437;451
1437;450
1436;450
1435;450
1434;449
1432;448
1427;449
1420;449
1410;449
1399;451
1387;452
1373;452
1358;452
1344;451
1330;449
1317;447
1307;446
1299;444
1293;443
1289;442
1285;441
1283;440
1282;441
1282;442
1281;445
1281;449
1279;466
1277;475
1275;493
1274;505
1272;515
1272;525
1272;535
1272;549
1272;553
1273;557
1274;557
1276;563
1278;564
1284;566
1290;568
1297;571
1307;574
1321;580
1337;584
1354;589
1373;598
1393;606
1414;620
1433;636
1449;655
1462;675
1467;694
1467;713
1463;729
1446;749
1431;763
1402;784
1390;791
1372;800
1355;805
1340;806
1323;807
1308;800
1299;797
