962;511
962;510
962;509
962;510
961;510
962;509
960;511
961;510
959;510
960;510
961;512
962;512
965;518
971;523
977;527
985;532
994;535
1003;540
1013;543
1024;547
1035;550
1047;554
1057;555
1067;554
1077;550
1089;538
1099;526
1106;515
1110;506
1115;489
1119;457
1117;440
1115;421
1109;404
1103;387
1093;375
1083;362
1072;349
1047;330
1033;324
1021;320
1009;318
1001;320
995;320
991;324
990;325
990;327
991;329
991;328
993;329
994;325
995;323
996;316
997;302
998;274
1000;257
1000;241
1000;227
1001;209
1002;197
1003;187
1006;178
1008;177
1019;176
1031;180
1046;188
1065;194
1084;203
1101;206
1117;206
1127;206
1132;213
1137;203
1136;214
1136;212
1134;208
1134;196
1132;194
